symbol,order_type,lots,status,open_price,close_price,stop_loss,take_profit,magic_number,order_number,open_time,close_time,profit
USDJPY60,2,5,2,79.083,79.068,0,0,1235,24050,2011-07-19 14:00:00 +0900,2011-07-19 14:13:00 +0900,0.075
USDJPY60,1,10,2,79.068,79.061,0,0,1234,24051,2011-07-19 14:13:00 +0900,2011-07-19 15:34:00 +0900,-0.07
USDJPY60,2,5,2,79.061,79.021,0,0,1235,24052,2011-07-19 15:34:00 +0900,2011-07-19 16:27:00 +0900,0.2
USDJPY60,1,10,2,79.021,79.054,0,0,1234,24053,2011-07-19 16:27:00 +0900,2011-07-19 16:47:00 +0900,0.33
USDJPY60,2,5,2,79.054,79.036,0,0,1235,24054,2011-07-19 16:47:00 +0900,2011-07-19 16:56:00 +0900,0.09
USDJPY60,1,10,2,79.036,79.047,0,0,1234,24055,2011-07-19 16:56:00 +0900,2011-07-19 16:59:00 +0900,0.11
USDJPY60,2,5,2,79.047,79.044,0,0,1235,24056,2011-07-19 16:59:00 +0900,2011-07-19 17:04:00 +0900,0.015
USDJPY60,1,10,2,79.044,79.037,0,0,1234,24057,2011-07-19 17:04:00 +0900,2011-07-19 18:03:00 +0900,-0.07
USDJPY60,2,5,2,79.037,79.03,0,0,1235,24058,2011-07-19 18:03:00 +0900,2011-07-19 18:08:00 +0900,0.035
USDJPY60,1,10,2,79.03,79.036,0,0,1234,24059,2011-07-19 18:08:00 +0900,2011-07-19 18:39:00 +0900,0.06
USDJPY60,2,5,2,79.036,79.002,0,0,1235,24060,2011-07-19 18:39:00 +0900,2011-07-19 18:57:00 +0900,0.17
USDJPY60,1,10,2,79.002,79.002,0,0,1234,24061,2011-07-19 18:57:00 +0900,2011-07-19 20:22:00 +0900,0.0
USDJPY60,2,5,2,79.002,78.917,0,0,1235,24062,2011-07-19 20:22:00 +0900,2011-07-19 21:07:00 +0900,0.425
USDJPY60,1,10,2,78.917,79.035,0,0,1234,24063,2011-07-19 21:07:00 +0900,2011-07-19 21:35:00 +0900,1.18
USDJPY60,2,5,2,79.035,78.991,0,0,1235,24064,2011-07-19 21:35:00 +0900,2011-07-19 23:06:00 +0900,0.22
USDJPY60,1,10,2,78.991,78.916,0,0,1234,24065,2011-07-19 23:06:00 +0900,2011-07-20 00:55:00 +0900,-0.75
USDJPY60,2,5,2,78.916,78.931,0,0,1235,24066,2011-07-20 00:55:00 +0900,2011-07-20 02:36:00 +0900,-0.075
USDJPY60,1,10,2,78.931,78.94,0,0,1234,24067,2011-07-20 02:36:00 +0900,2011-07-20 02:46:00 +0900,0.09
USDJPY60,2,5,2,78.94,79.177,0,0,1235,24068,2011-07-20 02:46:00 +0900,2011-07-20 05:59:00 +0900,-1.185
USDJPY60,1,10,2,79.177,79.203,0,0,1234,24069,2011-07-20 05:59:00 +0900,2011-07-20 07:07:00 +0900,0.26
USDJPY60,2,5,2,79.203,79.143,0,0,1235,24070,2011-07-20 07:07:00 +0900,2011-07-20 07:44:00 +0900,0.3
USDJPY60,1,10,2,79.143,79.18,0,0,1234,24071,2011-07-20 07:44:00 +0900,2011-07-20 08:53:00 +0900,0.37
USDJPY60,2,5,2,79.18,79.212,0,0,1235,24072,2011-07-20 08:53:00 +0900,2011-07-20 10:17:00 +0900,-0.16
USDJPY60,1,10,2,79.212,79.151,0,0,1234,24073,2011-07-20 10:17:00 +0900,2011-07-20 12:58:00 +0900,-0.61
USDJPY60,2,5,2,79.151,79.142,0,0,1235,24074,2011-07-20 12:58:00 +0900,2011-07-20 13:48:00 +0900,0.045
USDJPY60,1,10,2,79.142,78.917,0,0,1234,24075,2011-07-20 13:48:00 +0900,2011-07-20 18:29:00 +0900,-2.25
USDJPY60,2,5,2,78.917,78.876,0,0,1235,24076,2011-07-20 18:29:00 +0900,2011-07-20 19:41:00 +0900,0.205
USDJPY60,1,10,2,78.876,78.902,0,0,1234,24077,2011-07-20 19:41:00 +0900,2011-07-20 20:39:00 +0900,0.26
USDJPY60,2,5,2,78.902,78.842,0,0,1235,24078,2011-07-20 20:39:00 +0900,2011-07-20 21:29:00 +0900,0.3
USDJPY60,1,10,2,78.842,78.889,0,0,1234,24079,2011-07-20 21:29:00 +0900,2011-07-20 21:54:00 +0900,0.47
USDJPY60,2,5,2,78.889,78.882,0,0,1235,24080,2011-07-20 21:54:00 +0900,2011-07-20 21:57:00 +0900,0.035
USDJPY60,1,10,2,78.882,78.888,0,0,1234,24081,2011-07-20 21:57:00 +0900,2011-07-20 21:59:00 +0900,0.06
USDJPY60,2,5,2,78.888,78.892,0,0,1235,24082,2011-07-20 21:59:00 +0900,2011-07-20 23:09:00 +0900,-0.02
USDJPY60,1,10,2,78.892,78.782,0,0,1234,24083,2011-07-20 23:09:00 +0900,2011-07-21 01:57:00 +0900,-1.1
USDJPY60,2,5,2,78.782,78.734,0,0,1235,24084,2011-07-21 01:57:00 +0900,2011-07-21 02:12:00 +0900,0.24
USDJPY60,1,10,2,78.734,78.783,0,0,1234,24085,2011-07-21 02:12:00 +0900,2011-07-21 02:38:00 +0900,0.49
USDJPY60,2,5,2,78.783,78.743,0,0,1235,24086,2011-07-21 02:38:00 +0900,2011-07-21 03:34:00 +0900,0.2
USDJPY60,1,10,2,78.743,78.773,0,0,1234,24087,2011-07-21 03:34:00 +0900,2011-07-21 03:57:00 +0900,0.3
USDJPY60,2,5,2,78.773,78.749,0,0,1235,24088,2011-07-21 03:57:00 +0900,2011-07-21 04:16:00 +0900,0.12
USDJPY60,1,10,2,78.749,78.76,0,0,1234,24089,2011-07-21 04:16:00 +0900,2011-07-21 04:58:00 +0900,0.11
